City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
390,Kolodeznyy,51.3333,39.1833,58.21,76,7,7.65,RU,2022-04-26 19:13:54
391,Banapur,19.7833,85.1833,81.99,81,0,8.43,IN,2022-04-26 19:13:55
392,Derzhavinsk,51.1,66.3167,54.84,51,9,5.32,KZ,2022-04-26 19:13:55
393,Mount Gambier,-37.8333,140.7667,59.76,76,100,6.26,AU,2022-04-26 19:13:55
394,Srednekolymsk,67.45,153.6833,16.09,95,100,13.06,RU,2022-04-26 19:13:56
395,Touros,-5.1989,-35.4608,83.21,71,13,14.94,BR,2022-04-26 19:13:56
396,Ambulu,-8.345,113.6058,75.45,89,100,2.48,ID,2022-04-26 19:13:57
397,Tshikapa,-6.4167,20.8,71.62,96,100,0.96,CD,2022-04-26 19:13:57
398,Mackay,-21.15,149.2,72.68,84,14,14.03,AU,2022-04-26 19:13:57
399,Bereda,43.2686,-7.5406,54.57,98,100,2.3,ES,2022-04-26 19:13:58
400,Victor Harbor,-35.5667,138.6167,59.68,91,100,10.02,AU,2022-04-26 19:13:58
401,Lukovetskiy,64.2956,41.9211,32.97,96,100,8.32,RU,2022-04-26 19:13:59
402,Luau,-10.7073,22.2247,70.52,75,97,0.09,AO,2022-04-26 19:13:59
403,Agirish,61.9247,63.0231,46.72,96,100,10.02,RU,2022-04-26 19:13:59
404,Muravlenko,63.7898,74.523,24.17,93,100,12.77,RU,2022-04-26 19:14:00
405,Oussouye,12.485,-16.5469,82.33,47,48,16.87,SN,2022-04-26 19:14:00
406,Mecca,21.4267,39.8261,86.49,37,0,4.36,SA,2022-04-26 19:14:01
407,Arauco,-37.2463,-73.3175,54.27,75,63,8.05,CL,2022-04-26 19:14:01
408,Dwarahat,29.7833,79.4333,62.46,28,0,4.7,IN,2022-04-26 19:11:19
409,Abramovka,51.1886,41.0202,58.6,72,24,7.34,RU,2022-04-26 19:14:02
410,Broome,42.2506,-75.833,57.7,80,100,9.22,US,2022-04-26 19:12:55
411,Kloulklubed,7.0419,134.2556,77.25,90,100,11.03,PW,2022-04-26 19:14:03
412,Los Algarrobos,8.5,-82.4333,88.21,58,20,8.05,PA,2022-04-26 19:15:03
413,Salinas,36.6777,-121.6555,68.99,63,0,16.11,US,2022-04-26 19:12:03
414,Asheboro,35.7079,-79.8136,77.9,83,100,0.0,US,2022-04-26 19:15:04
415,Zyryanka,65.75,150.85,16.29,94,100,17.16,RU,2022-04-26 19:15:04
416,Anzio,41.4853,12.6179,62.01,75,0,5.95,IT,2022-04-26 19:15:05
417,General Pico,-35.6566,-63.7568,85.91,35,7,11.48,AR,2022-04-26 19:15:05
418,Camana,-16.6228,-72.7111,71.89,75,100,10.0,PE,2022-04-26 19:15:06
419,Mayo,38.8876,-76.5119,69.91,77,100,4.61,US,2022-04-26 19:15:06
420,Avera,33.194,-82.5271,80.65,54,77,11.3,US,2022-04-26 19:15:07
421,Oranjemund,-28.55,16.4333,57.34,77,0,10.56,NA,2022-04-26 19:15:08
422,Kajaani,64.2273,27.7285,32.05,55,0,6.91,FI,2022-04-26 19:15:08
423,Guarapari,-20.6667,-40.4975,80.89,76,31,7.25,BR,2022-04-26 19:15:09
424,Borogontsy,62.6683,131.1683,8.96,99,78,2.89,RU,2022-04-26 19:15:09
425,Sola,-13.8833,167.55,81.21,74,100,18.92,VU,2022-04-26 19:15:10
426,Anadyr,64.75,177.4833,30.0,92,100,28.99,RU,2022-04-26 19:15:10
427,Singaparna,-7.3515,108.111,72.79,96,100,2.8,ID,2022-04-26 19:15:11
428,La Ligua,-32.4524,-71.2311,66.76,56,100,21.72,CL,2022-04-26 19:15:11
429,Port Maria,18.3685,-76.8895,83.01,79,39,13.85,JM,2022-04-26 19:15:12
430,Shelton,41.3165,-73.0932,56.21,91,100,12.66,US,2022-04-26 19:15:12
431,Ruidoso,33.3317,-105.673,65.75,23,0,21.85,US,2022-04-26 19:15:13
432,Edd,13.9297,41.6925,86.63,68,99,15.17,ER,2022-04-26 19:15:13
433,Sakakah,29.9697,40.2064,78.42,26,17,7.92,SA,2022-04-26 19:15:14
434,Shimoda,34.6667,138.95,69.1,95,100,26.55,JP,2022-04-26 19:15:14
435,Kingisepp,59.3733,28.6134,34.02,85,30,4.29,RU,2022-04-26 19:15:15
436,Kjollefjord,70.9457,27.3465,21.25,74,100,30.11,NO,2022-04-26 19:15:15
437,Kasongo-Lunda,-6.4667,16.8167,71.74,96,100,0.31,CD,2022-04-26 19:15:16
438,Codrington,-38.2667,141.9667,59.74,78,100,8.55,AU,2022-04-26 19:14:13
439,Archidona,37.0965,-4.3887,55.4,57,100,3.31,ES,2022-04-26 19:15:17
440,Nelson Bay,-32.7167,152.15,64.99,97,96,10.27,AU,2022-04-26 19:13:32
441,Kutum,14.2,24.6667,81.52,18,95,3.8,SD,2022-04-26 19:15:17
442,Bergen,60.392,5.328,48.61,57,0,12.66,NO,2022-04-26 19:15:18
443,Sistranda,63.7256,8.834,37.36,62,100,10.51,NO,2022-04-26 19:15:18
444,Sao Jose Do Campestre,-6.3156,-35.7139,80.67,74,23,11.3,BR,2022-04-26 19:15:19
445,Oktyabrskiy,54.4815,53.471,59.95,63,25,14.85,RU,2022-04-26 19:15:19
446,Newport,51.5877,-2.9984,57.74,57,100,7.76,GB,2022-04-26 19:13:52
447,Waverly,42.7392,-84.6208,44.53,67,100,20.71,US,2022-04-26 19:15:23
448,Mazatlan,23.2167,-106.4167,82.36,77,20,5.75,MX,2022-04-26 19:10:39
449,Palana,59.1167,159.9667,25.21,97,100,7.65,RU,2022-04-26 19:12:14
450,Huarmey,-10.0681,-78.1522,73.63,75,31,12.41,PE,2022-04-26 19:12:58
451,Tres Passos,-27.4556,-53.9319,82.29,70,92,3.58,BR,2022-04-26 19:15:25
452,Ottawa,45.4112,-75.6981,57.97,61,100,3.0,CA,2022-04-26 19:14:08
453,Sibolga,1.7427,98.7792,78.03,83,100,3.51,ID,2022-04-26 19:15:26
454,Marzuq,14.4,46.4667,76.06,61,93,4.25,YE,2022-04-26 19:15:26
455,Black Forest,39.0131,-104.7008,64.02,28,40,17.27,US,2022-04-26 19:12:33
456,Lompoc,34.6391,-120.4579,76.69,63,0,24.0,US,2022-04-26 19:12:56
457,Qorveh,35.1664,47.8045,48.96,73,31,1.86,IR,2022-04-26 19:16:27
458,Ola,59.5833,151.2833,19.15,72,23,7.4,RU,2022-04-26 19:16:27
459,Dhidhdhoo,6.8833,73.1,84.83,71,100,1.12,MV,2022-04-26 19:16:28
460,Shagonar,51.5333,92.8,39.0,54,82,0.54,RU,2022-04-26 19:16:28
461,West Fargo,46.875,-96.9004,33.03,68,75,8.05,US,2022-04-26 19:15:55
462,Padang,-0.9492,100.3543,78.78,86,100,2.66,ID,2022-04-26 19:16:29
463,Coffs Harbour,-30.3,153.1333,64.13,88,100,1.14,AU,2022-04-26 19:16:29
464,Elko,41.0002,-115.5012,62.06,24,100,13.0,US,2022-04-26 19:15:23
465,Kandrian,-6.2167,149.55,77.54,89,32,2.06,PG,2022-04-26 19:16:30
466,Bela Vista,-22.1089,-56.5211,96.84,35,63,12.3,BR,2022-04-26 19:16:31
467,Karabulak,43.3036,44.8964,61.79,68,73,4.88,RU,2022-04-26 19:16:31
468,Mainit,9.535,125.5231,77.9,85,100,3.76,PH,2022-04-26 19:16:31
469,Wundanyi,-3.4019,38.364,64.29,86,99,4.12,KE,2022-04-26 19:16:32
470,Bama,11.5221,13.6856,91.96,32,91,11.88,NG,2022-04-26 19:16:32
471,Ormara,25.2088,64.6357,81.43,85,0,11.39,PK,2022-04-26 19:16:33
472,Nanchang,28.6833,115.8833,69.64,87,39,5.44,CN,2022-04-26 19:12:02
473,Itarema,-2.9248,-39.9167,80.24,86,41,12.97,BR,2022-04-26 19:15:42
474,San Pedro,14.35,121.0167,83.43,78,20,4.61,PH,2022-04-26 19:16:34
475,Isangel,-19.55,169.2667,75.31,57,100,12.28,VU,2022-04-26 19:16:34
476,Mutoko,-17.397,32.2268,65.19,72,65,5.08,ZW,2022-04-26 19:16:35
477,Takoradi,4.8845,-1.7554,81.3,84,65,9.37,GH,2022-04-26 19:16:35
478,Zambezi,-13.5432,23.1047,66.11,74,93,5.73,ZM,2022-04-26 19:16:36
479,Tyrma,50.0833,132.1667,29.14,98,100,4.0,RU,2022-04-26 19:15:03
480,Pangkalanbuun,-2.6833,111.6167,75.61,97,100,1.5,ID,2022-04-26 19:12:48
481,Hobyo,5.3505,48.5268,84.45,64,42,10.83,SO,2022-04-26 19:16:36
482,Kaputa,-8.4689,29.6619,71.62,85,100,1.16,ZM,2022-04-26 19:16:37
483,College,64.8569,-147.8028,44.92,61,75,8.05,US,2022-04-26 19:16:37
484,Colchester,51.8892,0.9042,50.76,78,75,5.14,GB,2022-04-26 19:16:37
485,Sainte-Rose,16.3324,-61.6979,84.24,54,75,9.22,GP,2022-04-26 19:16:38
486,Broken Hill,-31.95,141.4333,56.91,94,100,4.61,AU,2022-04-26 19:16:38
487,Shingu,33.7333,135.9833,69.42,94,100,9.13,JP,2022-04-26 19:16:39
488,Coihaique,-45.5752,-72.0662,41.61,75,100,9.22,CL,2022-04-26 19:14:59
489,Yangambi,0.8102,24.4336,71.02,91,59,4.25,CD,2022-04-26 19:16:39
490,Laguna,38.421,-121.4238,73.31,41,0,6.91,US,2022-04-26 19:16:39
491,Verkhoyansk,67.5447,133.385,-0.87,100,81,2.35,RU,2022-04-26 19:16:40
492,Kon Tum,14.35,108.0,69.71,95,100,0.98,VN,2022-04-26 19:12:42
493,Magangue,9.242,-74.7547,91.72,49,100,3.38,CO,2022-04-26 19:16:40
494,Ustka,54.5805,16.8619,42.91,80,13,3.02,PL,2022-04-26 19:16:41
495,San Pelayo,8.9583,-75.8363,87.44,65,100,3.56,CO,2022-04-26 19:16:41
496,Petropavlovsk-Kamchatskiy,53.0452,158.6483,32.59,64,0,2.24,RU,2022-04-26 19:16:42
497,Rockingham,42.9668,-71.0995,60.35,68,100,1.99,US,2022-04-26 19:16:42
498,Middleton,53.55,-2.2,52.84,70,36,9.04,GB,2022-04-26 19:16:42
499,Chikwawa,-16.0335,34.8009,72.39,90,69,4.9,MW,2022-04-26 19:16:43
500,Ganzhou,28.8184,115.4327,69.85,90,100,4.61,CN,2022-04-26 19:16:43
501,Diffa,13.3154,12.6113,95.27,13,47,2.75,NE,2022-04-26 19:16:43
502,Svarstad,59.399,9.9698,48.94,52,99,4.14,NO,2022-04-26 19:16:44
503,Vardo,70.3705,31.1107,17.58,86,75,32.21,NO,2022-04-26 19:17:44
504,Novoagansk,61.9449,76.6625,26.28,99,94,2.42,RU,2022-04-26 19:17:45
505,Taltal,-25.4,-70.4833,65.03,75,100,5.55,CL,2022-04-26 19:17:45
506,Save,8.0425,2.486,83.91,64,44,7.58,BJ,2022-04-26 19:17:45
507,Mamou,10.5,-12.0,87.37,18,24,3.0,GN,2022-04-26 19:17:46
508,Pyapon,16.2833,95.6833,82.26,75,100,10.2,MM,2022-04-26 19:17:46
509,Pangnirtung,66.1451,-65.7125,-2.2,71,0,2.3,CA,2022-04-26 19:17:47
510,Yinchuan,38.4681,106.2731,54.36,12,91,17.69,CN,2022-04-26 19:17:47
511,Road Town,18.4167,-64.6167,82.49,65,40,11.5,VG,2022-04-26 19:17:47
512,La Rioja,42.25,-2.5,55.18,72,100,3.33,ES,2022-04-26 19:17:48
513,Ayan,56.45,138.1667,25.3,82,100,5.3,RU,2022-04-26 19:17:48
514,Karasjok,69.4719,25.5112,14.16,82,77,11.39,NO,2022-04-26 19:17:19
515,Escanaba,45.7453,-87.0646,33.96,85,100,8.05,US,2022-04-26 19:17:49
516,Magdalena,14.1999,121.429,82.35,91,67,5.68,PH,2022-04-26 19:17:49
517,Tahe,52.3333,124.7333,26.85,61,0,4.74,CN,2022-04-26 19:17:49
518,Bilma,18.6853,12.9164,91.35,9,0,2.98,NE,2022-04-26 19:17:50
519,Viedma,-40.8135,-62.9967,68.4,27,100,15.26,AR,2022-04-26 19:17:50
520,Valparaiso,-33.0393,-71.6273,59.47,94,100,24.16,CL,2022-04-26 19:15:47
521,Grand Gaube,-20.0064,57.6608,76.37,76,9,4.0,MU,2022-04-26 19:17:51
522,Vila Velha,-20.3297,-40.2925,84.15,83,20,10.36,BR,2022-04-26 19:17:51
523,Shenzhen,22.5455,114.0683,80.85,96,2,4.85,CN,2022-04-26 19:13:45
524,Nikel,69.4128,30.222,17.78,66,69,21.25,RU,2022-04-26 19:17:52
525,Prokopyevsk,53.9059,86.719,40.77,44,100,3.74,RU,2022-04-26 19:17:52
526,Le Port,-20.9373,55.2919,75.16,71,6,4.38,RE,2022-04-26 19:17:53
527,Gat,31.61,34.7642,78.4,56,71,6.58,IL,2022-04-26 19:17:53
528,Iralaya,15.0,-83.2333,81.19,81,95,10.94,HN,2022-04-26 19:17:53
529,Marrakesh,31.6315,-8.0083,71.67,40,40,12.66,MA,2022-04-26 19:17:54
530,Tomatlan,19.9333,-105.25,91.4,39,0,12.35,MX,2022-04-26 19:17:54
531,Umm Lajj,25.0213,37.2685,79.3,57,100,7.43,SA,2022-04-26 19:17:54
532,Joaquim Nabuco,-8.6244,-35.5333,79.2,72,1,9.37,BR,2022-04-26 19:17:55
533,Nantucket,41.2835,-70.0995,53.74,81,100,10.36,US,2022-04-26 19:13:03
534,Tucurui,-3.7661,-49.6725,83.17,76,100,3.53,BR,2022-04-26 19:17:55
535,Pirna,50.9584,13.937,53.65,77,100,1.01,DE,2022-04-26 19:17:56
536,Komsomolskiy,40.4272,71.7189,68.72,56,75,9.22,UZ,2022-04-26 19:17:56
537,Rabaul,-4.1967,152.1721,79.77,80,19,2.98,PG,2022-04-26 19:17:56
538,Muroto,33.2833,134.15,67.33,99,100,2.82,JP,2022-04-26 19:17:57
539,Svetlyy,54.675,20.1347,42.85,74,20,4.36,RU,2022-04-26 19:17:57
540,Bharatpur,27.2167,77.4833,89.47,12,0,5.3,IN,2022-04-26 19:17:58
541,Tazovskiy,67.4667,78.7,20.41,96,100,11.16,RU,2022-04-26 19:17:58
542,Zhangjiakou,40.81,114.8794,45.64,26,98,1.39,CN,2022-04-26 19:17:37
543,Chardara,41.2547,67.9692,68.72,44,100,3.69,KZ,2022-04-26 19:17:59
544,Lethem,3.3803,-59.7968,90.86,50,97,4.52,GY,2022-04-26 19:17:59
545,Pisco,-13.7,-76.2167,71.65,68,0,16.11,PE,2022-04-26 19:17:59
546,Kieta,-6.2167,155.6333,78.89,82,58,0.49,PG,2022-04-26 19:18:00
547,Acajutla,13.5928,-89.8275,87.91,58,72,9.06,SV,2022-04-26 19:18:01
548,Novichikha,52.204,81.3877,46.67,46,100,4.38,RU,2022-04-26 19:18:02
549,Songjianghe,42.1859,127.479,29.77,68,2,3.02,CN,2022-04-26 19:18:02
550,Meihekou,42.5272,125.6753,38.07,43,12,6.22,CN,2022-04-26 19:18:03
551,Warmbad,-28.45,18.7333,65.08,19,0,12.19,NA,2022-04-26 19:18:03
552,Freeport,40.6576,-73.5832,62.58,76,100,10.36,US,2022-04-26 19:18:04
553,Lulea,65.5842,22.1547,32.07,47,0,6.91,SE,2022-04-26 19:19:04
554,Darfield,53.5339,-1.376,50.45,76,95,1.99,GB,2022-04-26 19:19:05
555,Monrovia,6.3005,-10.7969,83.97,84,100,9.06,LR,2022-04-26 19:19:05
556,Mildura,-34.2,142.15,60.76,94,100,5.75,AU,2022-04-26 19:19:06
557,Juegang,32.3174,121.1855,61.92,93,100,7.72,CN,2022-04-26 19:19:06
558,Terra Santa,-2.1042,-56.4869,84.25,77,100,3.13,BR,2022-04-26 19:19:07
559,Hof,50.3167,11.9167,47.5,91,75,4.61,DE,2022-04-26 19:19:07
560,Aloleng,16.1307,119.7824,83.16,73,47,7.72,PH,2022-04-26 19:19:08
561,Kuala Terengganu,5.3302,103.1408,78.75,89,20,2.3,MY,2022-04-26 19:19:08
562,Abu Dhabi,24.4667,54.3667,84.31,69,0,5.75,AE,2022-04-26 19:14:32
563,Champerico,14.3,-91.9167,93.74,58,28,12.1,GT,2022-04-26 19:19:09
564,Puerto Leguizamo,-0.1934,-74.7819,82.35,80,96,4.47,CO,2022-04-26 19:19:09
565,Srandakan,-7.9386,110.2506,77.77,88,72,4.03,ID,2022-04-26 19:19:10
566,Pahrump,36.2083,-115.9839,83.25,8,99,8.99,US,2022-04-26 19:19:10
567,Niamey,13.5137,2.1098,98.89,9,0,3.44,NE,2022-04-26 19:19:11
568,Santa Ines,-3.6667,-45.38,83.44,78,99,2.8,BR,2022-04-26 19:19:11
569,De-Kastri,51.4667,140.7833,30.33,98,100,9.1,RU,2022-04-26 19:19:11
570,Portobelo,9.55,-79.65,86.72,77,100,4.23,PA,2022-04-26 19:19:12
571,Marienburg,54.0359,19.0266,44.58,67,16,5.5,PL,2022-04-26 19:19:12
572,Bonthe,7.5264,-12.505,81.9,76,100,10.56,SL,2022-04-26 19:19:13
573,Solnechnyy,50.7214,136.6319,26.38,96,100,8.46,RU,2022-04-26 19:19:14
574,Kibara,-2.15,33.45,70.11,81,100,4.0,TZ,2022-04-26 19:19:14
575,Duldurga,50.6761,113.5931,25.25,47,16,3.87,RU,2022-04-26 19:19:15
576,Yulara,-25.2406,130.9889,57.04,51,100,4.61,AU,2022-04-26 19:19:15
577,Harper,4.375,-7.7169,80.28,84,100,6.24,LR,2022-04-26 19:19:15
578,Fortuna,40.5982,-124.1573,58.93,58,40,11.5,US,2022-04-26 19:19:16
579,Omboue,-1.5746,9.2618,78.62,89,100,5.61,GA,2022-04-26 19:19:16
580,Sydney Mines,46.2367,-60.2177,57.02,66,75,11.5,CA,2022-04-26 19:19:17
581,San Martin,-33.081,-68.4681,86.92,5,0,38.34,AR,2022-04-26 19:14:47
582,Collie,-33.3667,116.15,53.35,79,98,2.44,AU,2022-04-26 19:19:17
583,Adre,13.4667,22.2,87.49,28,100,7.4,TD,2022-04-26 19:19:18
584,Rio Gallegos,-51.6226,-69.2181,41.05,65,75,17.27,AR,2022-04-26 19:19:18
585,Marsa Matruh,31.3525,27.2453,66.38,56,94,5.32,EG,2022-04-26 19:19:19
586,Waipawa,-41.4122,175.5153,50.52,86,47,3.67,NZ,2022-04-26 19:19:19
